id,type,state,state_reason,title,body,author,created_at,assignees,updated_at,closed_at,url,labels,comments_list,comment_thread
2632752465,pull_request,open,,#sdy Make `SdyArraySharding` and `SdyDimSharding` frozen.,"#sdy Make `SdyArraySharding` and `SdyDimSharding` frozen.
",copybara-service[bot],2024-11-04 12:58:41+00:00,[],2024-11-04 12:58:41+00:00,,https://github.com/tensorflow/tensorflow/pull/79329,[],[],
2632701401,pull_request,open,,more details in error message,"more details in error message
",copybara-service[bot],2024-11-04 12:34:45+00:00,[],2024-11-04 12:34:45+00:00,,https://github.com/tensorflow/tensorflow/pull/79328,[],[],
2632606314,pull_request,closed,,Allow for negative reduction axes.,"Allow for negative reduction axes.
",copybara-service[bot],2024-11-04 11:50:40+00:00,[],2024-11-04 22:20:15+00:00,2024-11-04 22:20:14+00:00,https://github.com/tensorflow/tensorflow/pull/79326,[],[],
2632578496,pull_request,closed,,[XLA:GPU] Cleanup split count attribute in cost analysis.,"[XLA:GPU] Cleanup split count attribute in cost analysis.

We are not using this anymore.
",copybara-service[bot],2024-11-04 11:39:07+00:00,['akuegel'],2024-11-04 14:23:34+00:00,2024-11-04 14:23:33+00:00,https://github.com/tensorflow/tensorflow/pull/79325,[],[],
2632533812,pull_request,closed,,[XLA:GPU] Update test names to reflect what is now being tested.,"[XLA:GPU] Update test names to reflect what is now being tested.
",copybara-service[bot],2024-11-04 11:18:56+00:00,['akuegel'],2024-11-05 12:25:24+00:00,2024-11-05 12:25:23+00:00,https://github.com/tensorflow/tensorflow/pull/79324,[],[],
2632525378,pull_request,closed,,[TritonGPU] Add DotLike trait to SparseDotOp,"[TritonGPU] Add DotLike trait to SparseDotOp
",copybara-service[bot],2024-11-04 11:14:38+00:00,[],2024-11-20 13:59:37+00:00,2024-11-20 13:59:37+00:00,https://github.com/tensorflow/tensorflow/pull/79323,[],[],
2632475434,pull_request,closed,,Do not use fast approximation for exp for BF16 types yet.,"Do not use fast approximation for exp for BF16 types yet.

Some users are still relying on higher precision than the BF16 type actually
guarantees.
",copybara-service[bot],2024-11-04 10:52:42+00:00,['akuegel'],2024-11-04 11:36:51+00:00,2024-11-04 11:36:50+00:00,https://github.com/tensorflow/tensorflow/pull/79322,[],[],
2632451406,pull_request,closed,,Automated Code Change,"Automated Code Change
",copybara-service[bot],2024-11-04 10:42:07+00:00,[],2024-11-06 06:25:42+00:00,2024-11-06 06:25:41+00:00,https://github.com/tensorflow/tensorflow/pull/79321,[],[],
2632432992,pull_request,closed,,PR #18839: [NVIDIA] Update Cudnn Frontend to 1.8.0,"PR #18839: [NVIDIA] Update Cudnn Frontend to 1.8.0

Imported from GitHub PR https://github.com/openxla/xla/pull/18839

This PR bumps up the cudnn frontend version to 1.8.0.
Copybara import of the project:

--
4314cffd7f3a7aac234aa7d484173c56ed360af3 by kaixih <kaixih@nvidia.com>:

Update cudnn frontend to 1.8.0

Merging this change closes #18839

FUTURE_COPYBARA_INTEGRATE_REVIEW=https://github.com/openxla/xla/pull/18839 from kaixih:update_cudnn_frontend_to_1.8.0 4314cffd7f3a7aac234aa7d484173c56ed360af3
",copybara-service[bot],2024-11-04 10:35:04+00:00,[],2024-11-04 17:33:11+00:00,2024-11-04 17:33:10+00:00,https://github.com/tensorflow/tensorflow/pull/79320,[],[],
2632424007,pull_request,closed,,Reverts 0ace693832ad19a3550b60a1b9a95ecf8f1f398c,"Reverts 0ace693832ad19a3550b60a1b9a95ecf8f1f398c
",copybara-service[bot],2024-11-04 10:30:39+00:00,[],2024-11-04 22:29:40+00:00,2024-11-04 22:29:40+00:00,https://github.com/tensorflow/tensorflow/pull/79319,[],[],
