id,type,state,state_reason,title,body,author,created_at,assignees,updated_at,closed_at,url,labels,comments_list,comment_thread
2813866538,pull_request,closed,,feat: Add chart of accounts for Switzerland,"This chart of account has been created using the official documentation. Available in German.

https://www.kmu.admin.ch/dam/kmu/de/dokumente/savoir-pratique/Finances/240812%20Schulkontenrahmen%20VEB%20-%20DE.pdf.download.pdf/240812%20Schulkontenrahmen%20VEB%20-%20DE.pdf

This is to ensure there is a default chart of accounts when Switzerland is selected.

`no-docs`",eagleautomate,2025-01-27 19:22:12+00:00,['ruthra-kumar'],2025-01-28 06:03:58+00:00,2025-01-28 06:03:58+00:00,https://github.com/frappe/erpnext/pull/45551,"[('backport version-15-hotfix', '')]",[],
2813133469,pull_request,closed,,feat: Chart of Accounts for Switzerland (ch_240812 Schulkontenrahmen VEB - DE),"This chart of account has been created using the official documentation. Available in German.

https://www.kmu.admin.ch/dam/kmu/de/dokumente/savoir-pratique/Finances/240812%20Schulkontenrahmen%20VEB%20-%20DE.pdf.download.pdf/240812%20Schulkontenrahmen%20VEB%20-%20DE.pdf

This is to ensure there is a default chart of accounts when Switzerland is selected.",eagleautomate,2025-01-27 14:09:30+00:00,[],2025-01-27 19:21:16+00:00,2025-01-27 19:21:16+00:00,https://github.com/frappe/erpnext/pull/45550,[],[],
2813050211,pull_request,closed,,fix: get stock balance filtered by company for validating stock value in jv,"Issue: stock account validation is not working in the Journal Voucher.

Steps to Replicate:
- Create two companies A and B with only a single stock account.
- Create a Stock Transaction in company A to change stock value.
- Create a Journal Entry in Company B with the stock account.

Validation will not be raised even though the stock account is used because the stock balance will be for all the companies.


Fix:
get stock balance filtered by company.

Frappe Support Issue: https://support.frappe.io/app/hd-ticket/29844

backport version-15
backport version-14





",ljain112,2025-01-27 13:35:22+00:00,[],2025-01-29 06:46:11+00:00,2025-01-29 06:46:11+00:00,https://github.com/frappe/erpnext/pull/45549,"[('accounts', ''), ('stock', None), ('needs-tests', 'This PR needs automated unit-tests.'), ('backport version-14-hotfix', 'backport to version 14'), ('backport version-15-hotfix', '')]",[],
2813048276,pull_request,closed,,fix: Gross Profit Report with Correct Totals and Gross Margin,"Support ticket: [Support Ticket  - 30225](https://support.frappe.io/helpdesk/tickets/30225)
- closes : #35942

Before : 
The add_total_row option was checked, causing the subtotals to combine, which resulted in an incorrect **Selling Amount**, **Buying Amount**,  **Gross Profit**, **Gross Profit Percentage**.

<img width=""847"" alt=""Screenshot 2025-01-27 at 6 55 10 PM"" src=""https://github.com/user-attachments/assets/374c917f-727b-4bdf-a93b-2dc548a440a9"" />


After : 
The total Selling Amount and Buying Amount are now calculated correctly.
The total **Gross Profit** and **Gross Profit Percentage** is calculated using a formula.
The add_total_row option was disabled using a patch.

<img width=""847"" alt=""Screenshot 2025-01-27 at 9 58 45 PM"" src=""https://github.com/user-attachments/assets/45151881-71a0-4ab1-a55b-15f42fc99321"" />



",Sanket322,2025-01-27 13:34:35+00:00,[],2025-01-29 11:12:51+00:00,2025-01-29 11:12:51+00:00,https://github.com/frappe/erpnext/pull/45548,"[('backport version-14-hotfix', 'backport to version 14'), ('backport version-15-hotfix', '')]",[],
2813001711,pull_request,closed,,test: deve ,"<!--

Some key notes before you open a PR:

 1. Select which branch should this PR be merged in?
 2. PR name follows [convention](http://karma-runner.github.io/4.0/dev/git-commit-msg.html)
 3. All tests pass locally, UI and Unit tests
 4. All business logic and validations must be on the server-side
 5. Update necessary Documentation
 6. Put `closes #XXXX` in your comment to auto-close the issue that your PR fixes


Also, if you're new here

- Documentation Guidelines => https://github.com/frappe/erpnext/wiki/Updating-Documentation

- Contribution Guide => https://github.com/frappe/erpnext/blob/develop/.github/CONTRIBUTING.md

- Pull Request Checklist => https://github.com/frappe/erpnext/wiki/Pull-Request-Checklist

-->

> Please provide enough information so that others can review your pull request:

<!-- You can skip this if you're fixing a typo or updating existing documentation -->

> Explain the **details** for making this change. What existing problem does the pull request solve?

<!-- Example: When ""Adding a function to do X"", explain why it is necessary to have a way to do X. -->

> Screenshots/GIFs

<!-- Add images/recordings to better visualize the change: expected/current behviour -->
",ksagar8848,2025-01-27 13:14:53+00:00,[],2025-01-28 05:33:12+00:00,2025-01-28 05:33:12+00:00,https://github.com/frappe/erpnext/pull/45547,"[('accounts', ''), ('stock', None), ('CRM', None), ('selling', None), ('buying', None), ('assets', ''), ('projects', 'projects module related issue / PR')]",[],
2812899911,pull_request,closed,,chore: bump actions/cache to v4 (backport #45541),"> The cache backend service has been rewritten from the ground up for improved performance and reliability. [actions/cache](https://github.com/actions/cache) now integrates with the new cache service (v2) APIs.
>
> The new service will gradually roll out as of February 1st, 2025. The legacy service will also be sunset on the same date. Changes in these release are fully backward compatible.
>
> We are deprecating some versions of this action. We recommend upgrading to version v4 or v3 as soon as possible before February 1st, 2025.

https://github.com/marketplace/actions/cache#%EF%B8%8F-important-changes<hr>This is an automatic backport of pull request #45541 done by [Mergify](https://mergify.com).",mergify[bot],2025-01-27 12:31:08+00:00,[],2025-01-29 11:31:02+00:00,2025-01-27 14:57:06+00:00,https://github.com/frappe/erpnext/pull/45545,"[('released', None)]","[{'comment_id': 2621390124, 'issue_id': 2812899911, 'author': 'frappe-pr-bot', 'body': ':tada: This PR is included in version 14.81.0 :tada:\n\nThe release is available on [GitHub release](https://github.com/frappe/erpnext/releases/tag/v14.81.0)\n\nYour **[semantic-release](https://github.com/semantic-release/semantic-release)** bot :package::rocket:', 'created_at': datetime.datetime(2025, 1, 29, 11, 30, 57, tzinfo=datetime.timezone.utc)}]","frappe-pr-bot on (2025-01-29 11:30:57 UTC): :tada: This PR is included in version 14.81.0 :tada:

The release is available on [GitHub release](https://github.com/frappe/erpnext/releases/tag/v14.81.0)

Your **[semantic-release](https://github.com/semantic-release/semantic-release)** bot :package::rocket:

"
2812880827,pull_request,closed,,fix: add multiple item issue in stock entry,"Support Ticket: https://support.frappe.io/helpdesk/tickets/28771

When a barcode is set for an item, adding multiple items sets the item quantity to 1 in the Stock Entry.

> Screenshots/GIFs

Before

https://github.com/user-attachments/assets/c8e7703c-2226-42e7-9e47-3427f0edfe0f


After

https://github.com/user-attachments/assets/8c4e19c1-ad0c-4a30-a4f4-4252b8c8d201


",iamejaaz,2025-01-27 12:22:59+00:00,[],2025-01-29 06:49:01+00:00,2025-01-29 06:49:01+00:00,https://github.com/frappe/erpnext/pull/45544,"[('backport version-14-hotfix', 'backport to version 14'), ('backport version-15-hotfix', '')]",[],
2812837602,pull_request,closed,,feat: Add corrective job card operating cost as additional costs in s… (backport #45282),"Reference issue #44976 

This PR does two new things:

The operating cost of corrective job cards will now be added to the additional costs table of Manufacture Stock Entry.
Newly created corrective job cards will now have raw materials table pre-filled based on the job card it is being created from.

`no-docs`<hr>This is an automatic backport of pull request #45282 done by [Mergify](https://mergify.com).",mergify[bot],2025-01-27 12:03:44+00:00,['mihir-kandoi'],2025-01-28 13:07:01+00:00,2025-01-28 13:06:59+00:00,https://github.com/frappe/erpnext/pull/45542,"[('conflicts', None)]","[{'comment_id': 2615576975, 'issue_id': 2812837602, 'author': 'mergify[bot]', 'body': 'Cherry-pick of 2bf10f68a85fd3256fc93815e51eea311aa771c7 has failed:\n```\nOn branch mergify/bp/version-15-hotfix/pr-45282\nYour branch is up to date with \'origin/version-15-hotfix\'.\n\nYou are currently cherry-picking commit 2bf10f68a8.\n  (fix conflicts and run ""git cherry-pick --continue"")\n  (use ""git cherry-pick --skip"" to skip this patch)\n  (use ""git cherry-pick --abort"" to cancel the cherry-pick operation)\n\nChanges to be committed:\n\tmodified:   erpnext/manufacturing/doctype/bom/bom.py\n\nUnmerged paths:\n  (use ""git add <file>..."" to mark resolution)\n\tboth modified:   erpnext/manufacturing/doctype/job_card/job_card.py\n\n```\n\n\nCherry-pick of 47f8a8600374a6a130c45c12e65f1cf11fa450e0 has failed:\n```\nOn branch mergify/bp/version-15-hotfix/pr-45282\nYour branch is ahead of \'origin/version-15-hotfix\' by 3 commits.\n  (use ""git push"" to publish your local commits)\n\nYou are currently cherry-picking commit 47f8a86003.\n  (fix conflicts and run ""git cherry-pick --continue"")\n  (use ""git cherry-pick --skip"" to skip this patch)\n  (use ""git cherry-pick --abort"" to cancel the cherry-pick operation)\n\nChanges to be committed:\n\tmodified:   erpnext/manufacturing/doctype/bom/bom.py\n\tmodified:   erpnext/stock/doctype/landed_cost_taxes_and_charges/landed_cost_taxes_and_charges.py\n\nUnmerged paths:\n  (use ""git add <file>..."" to mark resolution)\n\tboth modified:   erpnext/stock/doctype/landed_cost_taxes_and_charges/landed_cost_taxes_and_charges.json\n\n```\n\n\nTo fix up this pull request, you can check it out locally. See documentation: https://docs.github.com/en/pull-requests/collaborating-with-pull-requests/reviewing-changes-in-pull-requests/checking-out-pull-requests-locally', 'created_at': datetime.datetime(2025, 1, 27, 12, 3, 47, tzinfo=datetime.timezone.utc)}]","mergify[bot] (Issue Creator) on (2025-01-27 12:03:47 UTC): Cherry-pick of 2bf10f68a85fd3256fc93815e51eea311aa771c7 has failed:
```
On branch mergify/bp/version-15-hotfix/pr-45282
Your branch is up to date with 'origin/version-15-hotfix'.

You are currently cherry-picking commit 2bf10f68a8.
  (fix conflicts and run ""git cherry-pick --continue"")
  (use ""git cherry-pick --skip"" to skip this patch)
  (use ""git cherry-pick --abort"" to cancel the cherry-pick operation)

Changes to be committed:
	modified:   erpnext/manufacturing/doctype/bom/bom.py

Unmerged paths:
  (use ""git add <file>..."" to mark resolution)
	both modified:   erpnext/manufacturing/doctype/job_card/job_card.py

```


Cherry-pick of 47f8a8600374a6a130c45c12e65f1cf11fa450e0 has failed:
```
On branch mergify/bp/version-15-hotfix/pr-45282
Your branch is ahead of 'origin/version-15-hotfix' by 3 commits.
  (use ""git push"" to publish your local commits)

You are currently cherry-picking commit 47f8a86003.
  (fix conflicts and run ""git cherry-pick --continue"")
  (use ""git cherry-pick --skip"" to skip this patch)
  (use ""git cherry-pick --abort"" to cancel the cherry-pick operation)

Changes to be committed:
	modified:   erpnext/manufacturing/doctype/bom/bom.py
	modified:   erpnext/stock/doctype/landed_cost_taxes_and_charges/landed_cost_taxes_and_charges.py

Unmerged paths:
  (use ""git add <file>..."" to mark resolution)
	both modified:   erpnext/stock/doctype/landed_cost_taxes_and_charges/landed_cost_taxes_and_charges.json

```


To fix up this pull request, you can check it out locally. See documentation: https://docs.github.com/en/pull-requests/collaborating-with-pull-requests/reviewing-changes-in-pull-requests/checking-out-pull-requests-locally

"
2812836838,pull_request,closed,,chore: bump actions/cache to v4,"> The cache backend service has been rewritten from the ground up for improved performance and reliability. [actions/cache](https://github.com/actions/cache) now integrates with the new cache service (v2) APIs.
>
> The new service will gradually roll out as of February 1st, 2025. The legacy service will also be sunset on the same date. Changes in these release are fully backward compatible.
>
> We are deprecating some versions of this action. We recommend upgrading to version v4 or v3 as soon as possible before February 1st, 2025.

https://github.com/marketplace/actions/cache#%EF%B8%8F-important-changes",barredterra,2025-01-27 12:03:22+00:00,[],2025-01-27 12:30:01+00:00,2025-01-27 12:29:51+00:00,https://github.com/frappe/erpnext/pull/45541,"[('backport version-14-hotfix', 'backport to version 14')]",[],
2812783662,pull_request,closed,,fix: use currency from opportunity while creating quotation,"Issue:
While creating Quotation from Opportunity, company currency is fetched instead of using the currency from Opportunity

ref: [30069](https://support.frappe.io/helpdesk/tickets/30069)

Before:

[party_currency_bfr.webm](https://github.com/user-attachments/assets/94a84f25-4c66-4cef-99fc-274064d75fb9)

After:

[party_currency_afr.webm](https://github.com/user-attachments/assets/2fb2c9b3-6f4c-48be-800d-6c3bc7d8942f)

",Sugesh393,2025-01-27 11:39:10+00:00,[],2025-01-29 07:05:45+00:00,2025-01-29 07:05:45+00:00,https://github.com/frappe/erpnext/pull/45540,[],[],
2812638811,pull_request,closed,,fix:  maintain existing discounts in get_pricing_rule_for_item (backport #45345),"closes : [Support Ticket  - 29277](https://support.frappe.io/helpdesk/tickets/29277)

Related PR: https://github.com/frappe/erpnext/pull/44708

Issue:
The previous PR caused the discount amount to always be set to 0.

Fix:
This change has been reverted. Clearing the discount amount is now handled in the remove_pricing_rule function.<hr>This is an automatic backport of pull request #45345 done by [Mergify](https://mergify.com).",mergify[bot],2025-01-27 10:32:58+00:00,[],2025-01-27 12:05:30+00:00,2025-01-27 12:05:28+00:00,https://github.com/frappe/erpnext/pull/45539,"[('needs-tests', 'This PR needs automated unit-tests.')]",[],
2812638708,pull_request,closed,,fix:  maintain existing discounts in get_pricing_rule_for_item (backport #45345),"closes : [Support Ticket  - 29277](https://support.frappe.io/helpdesk/tickets/29277)

Related PR: https://github.com/frappe/erpnext/pull/44708

Issue:
The previous PR caused the discount amount to always be set to 0.

Fix:
This change has been reverted. Clearing the discount amount is now handled in the remove_pricing_rule function.<hr>This is an automatic backport of pull request #45345 done by [Mergify](https://mergify.com).",mergify[bot],2025-01-27 10:32:55+00:00,['ruthra-kumar'],2025-01-29 11:31:00+00:00,2025-01-29 06:56:52+00:00,https://github.com/frappe/erpnext/pull/45538,"[('needs-tests', 'This PR needs automated unit-tests.'), ('released', None)]","[{'comment_id': 2615382141, 'issue_id': 2812638708, 'author': 'mergify[bot]', 'body': 'Cherry-pick of 50223c6bec3e5a497034246945aa0188a415921b has failed:\n```\nOn branch mergify/bp/version-14-hotfix/pr-45345\nYour branch is ahead of \'origin/version-14-hotfix\' by 1 commit.\n  (use ""git push"" to publish your local commits)\n\nYou are currently cherry-picking commit 50223c6bec.\n  (fix conflicts and run ""git cherry-pick --continue"")\n  (use ""git cherry-pick --skip"" to skip this patch)\n  (use ""git cherry-pick --abort"" to cancel the cherry-pick operation)\n\nChanges to be committed:\n\tmodified:   erpnext/accounts/doctype/pricing_rule/pricing_rule.py\n\nUnmerged paths:\n  (use ""git add <file>..."" to mark resolution)\n\tboth modified:   erpnext/public/js/controllers/transaction.js\n\n```\n\n\nTo fix up this pull request, you can check it out locally. See documentation: https://docs.github.com/en/pull-requests/collaborating-with-pull-requests/reviewing-changes-in-pull-requests/checking-out-pull-requests-locally', 'created_at': datetime.datetime(2025, 1, 27, 10, 32, 57, tzinfo=datetime.timezone.utc)}, {'comment_id': 2620819472, 'issue_id': 2812638708, 'author': 'ruthra-kumar', 'body': ""`remove_pricing_rule_for_item` JS method doesn't exist in v14"", 'created_at': datetime.datetime(2025, 1, 29, 6, 30, 22, tzinfo=datetime.timezone.utc)}, {'comment_id': 2621389873, 'issue_id': 2812638708, 'author': 'frappe-pr-bot', 'body': ':tada: This PR is included in version 14.81.0 :tada:\n\nThe release is available on [GitHub release](https://github.com/frappe/erpnext/releases/tag/v14.81.0)\n\nYour **[semantic-release](https://github.com/semantic-release/semantic-release)** bot :package::rocket:', 'created_at': datetime.datetime(2025, 1, 29, 11, 30, 51, tzinfo=datetime.timezone.utc)}]","mergify[bot] (Issue Creator) on (2025-01-27 10:32:57 UTC): Cherry-pick of 50223c6bec3e5a497034246945aa0188a415921b has failed:
```
On branch mergify/bp/version-14-hotfix/pr-45345
Your branch is ahead of 'origin/version-14-hotfix' by 1 commit.
  (use ""git push"" to publish your local commits)

You are currently cherry-picking commit 50223c6bec.
  (fix conflicts and run ""git cherry-pick --continue"")
  (use ""git cherry-pick --skip"" to skip this patch)
  (use ""git cherry-pick --abort"" to cancel the cherry-pick operation)

Changes to be committed:
	modified:   erpnext/accounts/doctype/pricing_rule/pricing_rule.py

Unmerged paths:
  (use ""git add <file>..."" to mark resolution)
	both modified:   erpnext/public/js/controllers/transaction.js

```


To fix up this pull request, you can check it out locally. See documentation: https://docs.github.com/en/pull-requests/collaborating-with-pull-requests/reviewing-changes-in-pull-requests/checking-out-pull-requests-locally

ruthra-kumar (Assginee) on (2025-01-29 06:30:22 UTC): `remove_pricing_rule_for_item` JS method doesn't exist in v14

frappe-pr-bot on (2025-01-29 11:30:51 UTC): :tada: This PR is included in version 14.81.0 :tada:

The release is available on [GitHub release](https://github.com/frappe/erpnext/releases/tag/v14.81.0)

Your **[semantic-release](https://github.com/semantic-release/semantic-release)** bot :package::rocket:

"
2812620061,pull_request,closed,,fix: return qty error due to precision,Internal Ticket Ref: https://support.frappe.io/helpdesk/my-tickets/30302,rtdany10,2025-01-27 10:24:26+00:00,[],2025-01-29 06:50:05+00:00,2025-01-29 06:49:55+00:00,https://github.com/frappe/erpnext/pull/45536,"[('needs-tests', 'This PR needs automated unit-tests.'), ('backport version-15-hotfix', '')]",[],
2812486214,pull_request,closed,,feat: add company level validation for accounting dimension (backport #45302),"Issue:
Accounting Dimension Validations are not happening as per Company

ref: [22387](https://support.frappe.io/helpdesk/tickets/22387)

Before:

[company_validation_bfr.webm](https://github.com/user-attachments/assets/7589b38c-1caf-4e47-9f69-89ed53547e9b)


After:

[company_validation_af.webm](https://github.com/user-attachments/assets/2b8efa9a-34fd-4a33-b2a9-7a67e6d41ac1)

no-docs<hr>This is an automatic backport of pull request #45302 done by [Mergify](https://mergify.com).",mergify[bot],2025-01-27 09:25:05+00:00,['ruthra-kumar'],2025-01-27 10:39:35+00:00,2025-01-27 10:39:32+00:00,https://github.com/frappe/erpnext/pull/45534,"[('accounts', '')]","[{'comment_id': 2615231750, 'issue_id': 2812486214, 'author': 'mergify[bot]', 'body': 'Cherry-pick of 454067198ee8a8f649cc9db7109032587c43a098 has failed:\n```\nOn branch mergify/bp/version-15-hotfix/pr-45302\nYour branch is ahead of \'origin/version-15-hotfix\' by 2 commits.\n  (use ""git push"" to publish your local commits)\n\nYou are currently cherry-picking commit 454067198e.\n  (fix conflicts and run ""git cherry-pick --continue"")\n  (use ""git cherry-pick --skip"" to skip this patch)\n  (use ""git cherry-pick --abort"" to cancel the cherry-pick operation)\n\nChanges to be committed:\n\tmodified:   erpnext/accounts/doctype/sales_invoice/test_sales_invoice.py\n\nUnmerged paths:\n  (use ""git add/rm <file>..."" as appropriate to mark resolution)\n\tdeleted by us:   erpnext/projects/doctype/project/test_records.toml\n\n```\n\n\nTo fix up this pull request, you can check it out locally. See documentation: https://docs.github.com/en/pull-requests/collaborating-with-pull-requests/reviewing-changes-in-pull-requests/checking-out-pull-requests-locally', 'created_at': datetime.datetime(2025, 1, 27, 9, 25, 8, tzinfo=datetime.timezone.utc)}]","mergify[bot] (Issue Creator) on (2025-01-27 09:25:08 UTC): Cherry-pick of 454067198ee8a8f649cc9db7109032587c43a098 has failed:
```
On branch mergify/bp/version-15-hotfix/pr-45302
Your branch is ahead of 'origin/version-15-hotfix' by 2 commits.
  (use ""git push"" to publish your local commits)

You are currently cherry-picking commit 454067198e.
  (fix conflicts and run ""git cherry-pick --continue"")
  (use ""git cherry-pick --skip"" to skip this patch)
  (use ""git cherry-pick --abort"" to cancel the cherry-pick operation)

Changes to be committed:
	modified:   erpnext/accounts/doctype/sales_invoice/test_sales_invoice.py

Unmerged paths:
  (use ""git add/rm <file>..."" as appropriate to mark resolution)
	deleted by us:   erpnext/projects/doctype/project/test_records.toml

```


To fix up this pull request, you can check it out locally. See documentation: https://docs.github.com/en/pull-requests/collaborating-with-pull-requests/reviewing-changes-in-pull-requests/checking-out-pull-requests-locally

"
