id,type,state,state_reason,title,body,author,created_at,assignees,updated_at,closed_at,url,labels,comments_list,comment_thread
2330737678,pull_request,closed,,fix: Select both account number and company in the account form (backport #41731),"fixes: #41695

**Before:**

![image](https://github.com/frappe/erpnext/assets/141945075/90152ed8-74ad-4c8d-9081-9b4bd303f7ed)

**After:**

- Both account number and company should be selected in the account form. This is important because if the user wants to change the company, the account form needs to have a way to set the company. Additionally, each user selects by going to the account doctype instead of adding the account in the chart of accounts tree, so in this case, users have the right to select the company.

![image](https://github.com/frappe/erpnext/assets/141945075/afd847ee-450c-4659-94d6-40582a751cb3)
<hr>This is an automatic backport of pull request #41731 done by [Mergify](https://mergify.com).",mergify[bot],2024-06-03 10:11:40+00:00,['Nihantra-Patel'],2024-06-22 00:09:54+00:00,2024-06-03 13:06:58+00:00,https://github.com/frappe/erpnext/pull/41737,"[('released', None)]","[{'comment_id': 2148687617, 'issue_id': 2330737678, 'author': 'frappe-pr-bot', 'body': ':tada: This PR is included in version 15.27.0 :tada:\n\nThe release is available on [GitHub release](https://github.com/frappe/erpnext/releases/tag/v15.27.0)\n\nYour **[semantic-release](https://github.com/semantic-release/semantic-release)** bot :package::rocket:', 'created_at': datetime.datetime(2024, 6, 5, 1, 21, 42, tzinfo=datetime.timezone.utc)}]","frappe-pr-bot on (2024-06-05 01:21:42 UTC): :tada: This PR is included in version 15.27.0 :tada:

The release is available on [GitHub release](https://github.com/frappe/erpnext/releases/tag/v15.27.0)

Your **[semantic-release](https://github.com/semantic-release/semantic-release)** bot :package::rocket:

"
2330648840,pull_request,closed,,fix(stock settings): Allowed any number in stock frozen upto days field,closes #41680 ,nabinhait,2024-06-03 09:33:18+00:00,[],2024-06-19 00:09:43+00:00,2024-06-03 13:04:57+00:00,https://github.com/frappe/erpnext/pull/41736,"[('needs-tests', 'This PR needs automated unit-tests.'), ('backport version-15-hotfix', '')]",[],
2330528143,pull_request,closed,,fix: get assets received but not billed account only if any asset item is received (backport #41734),"Get assets received but not billed account only if any asset item is received

no-docs<hr>This is an automatic backport of pull request #41734 done by [Mergify](https://mergify.com).",mergify[bot],2024-06-03 08:36:52+00:00,['nabinhait'],2024-06-22 00:09:48+00:00,2024-06-03 10:48:29+00:00,https://github.com/frappe/erpnext/pull/41735,"[('needs-tests', 'This PR needs automated unit-tests.'), ('released', None)]","[{'comment_id': 2148687827, 'issue_id': 2330528143, 'author': 'frappe-pr-bot', 'body': ':tada: This PR is included in version 15.27.0 :tada:\n\nThe release is available on [GitHub release](https://github.com/frappe/erpnext/releases/tag/v15.27.0)\n\nYour **[semantic-release](https://github.com/semantic-release/semantic-release)** bot :package::rocket:', 'created_at': datetime.datetime(2024, 6, 5, 1, 22, tzinfo=datetime.timezone.utc)}]","frappe-pr-bot on (2024-06-05 01:22:00 UTC): :tada: This PR is included in version 15.27.0 :tada:

The release is available on [GitHub release](https://github.com/frappe/erpnext/releases/tag/v15.27.0)

Your **[semantic-release](https://github.com/semantic-release/semantic-release)** bot :package::rocket:

"
2330450421,pull_request,closed,,fix: get assets received but not billed account only if any asset item is received,"Get assets received but not billed account only if any asset item is received

no-docs",nabinhait,2024-06-03 08:03:25+00:00,[],2024-06-22 00:10:11+00:00,2024-06-03 08:35:57+00:00,https://github.com/frappe/erpnext/pull/41734,"[('backport develop', 'instructs mergify to frontport PR to develop branch'), ('released', None), ('backport version-15-hotfix', '')]","[{'comment_id': 2145165249, 'issue_id': 2330450421, 'author': 'nabinhait', 'body': '@Mergifyio backport develop', 'created_at': datetime.datetime(2024, 6, 3, 13, 9, 31, tzinfo=datetime.timezone.utc)}, {'comment_id': 2145165512, 'issue_id': 2330450421, 'author': 'mergify[bot]', 'body': '> backport develop\n\n#### ✅ Backports have been created\n\n<details>\n\n* [#41750 fix: get assets received but not billed account only if any asset item is received (backport #41734)](https://github.com/frappe/erpnext/pull/41750) has been created for branch `develop`\n\n</details>\n\n\n<!---\nDO NOT EDIT\n-*- Mergify Payload -*-\n{""command"": ""backport develop"", ""conclusion"": ""success"", ""action_is_running"": true}\n-*- Mergify Payload End -*-\n-->', 'created_at': datetime.datetime(2024, 6, 3, 13, 9, 39, tzinfo=datetime.timezone.utc)}, {'comment_id': 2148684495, 'issue_id': 2330450421, 'author': 'frappe-pr-bot', 'body': ':tada: This PR is included in version 14.70.4 :tada:\n\nThe release is available on [GitHub release](https://github.com/frappe/erpnext/releases/tag/v14.70.4)\n\nYour **[semantic-release](https://github.com/semantic-release/semantic-release)** bot :package::rocket:', 'created_at': datetime.datetime(2024, 6, 5, 1, 18, 13, tzinfo=datetime.timezone.utc)}]","nabinhait (Issue Creator) on (2024-06-03 13:09:31 UTC): @Mergifyio backport develop

mergify[bot] on (2024-06-03 13:09:39 UTC): #### ✅ Backports have been created

<details>

* [#41750 fix: get assets received but not billed account only if any asset item is received (backport #41734)](https://github.com/frappe/erpnext/pull/41750) has been created for branch `develop`

</details>


<!---
DO NOT EDIT
-*- Mergify Payload -*-
{""command"": ""backport develop"", ""conclusion"": ""success"", ""action_is_running"": true}
-*- Mergify Payload End -*-
-->

frappe-pr-bot on (2024-06-05 01:18:13 UTC): :tada: This PR is included in version 14.70.4 :tada:

The release is available on [GitHub release](https://github.com/frappe/erpnext/releases/tag/v14.70.4)

Your **[semantic-release](https://github.com/semantic-release/semantic-release)** bot :package::rocket:

"
2330424573,pull_request,closed,,fix: set expense account as Assets RBNB only if it is booked in linked PR (backport #41368),"Set expense account as Assets RBNB only if it is booked in linked PR because earlier GLEs are not posted via Purchase Receipt for non-cwip assets.

<hr>This is an automatic backport of pull request #41368 done by [Mergify](https://mergify.com).",mergify[bot],2024-06-03 07:50:11+00:00,[],2024-06-19 00:09:42+00:00,2024-06-03 13:06:37+00:00,https://github.com/frappe/erpnext/pull/41733,"[('needs-tests', 'This PR needs automated unit-tests.')]","[{'comment_id': 2144884471, 'issue_id': 2330424573, 'author': 'nabinhait', 'body': '@Mergifyio rebase', 'created_at': datetime.datetime(2024, 6, 3, 10, 49, 44, tzinfo=datetime.timezone.utc)}, {'comment_id': 2144885091, 'issue_id': 2330424573, 'author': 'mergify[bot]', 'body': '> rebase\n\n#### ❌ Unable to rebase: user `nabinhait` is unknown. \n\n<details>\n\nPlease make sure `nabinhait` has logged in Mergify dashboard.\n\n</details>\n\n\n<!---\nDO NOT EDIT\n-*- Mergify Payload -*-\n{""command"": ""rebase"", ""conclusion"": ""failure"", ""action_is_running"": true}\n-*- Mergify Payload End -*-\n-->', 'created_at': datetime.datetime(2024, 6, 3, 10, 50, 5, tzinfo=datetime.timezone.utc)}]","nabinhait on (2024-06-03 10:49:44 UTC): @Mergifyio rebase

mergify[bot] (Issue Creator) on (2024-06-03 10:50:05 UTC): #### ❌ Unable to rebase: user `nabinhait` is unknown. 

<details>

Please make sure `nabinhait` has logged in Mergify dashboard.

</details>


<!---
DO NOT EDIT
-*- Mergify Payload -*-
{""command"": ""rebase"", ""conclusion"": ""failure"", ""action_is_running"": true}
-*- Mergify Payload End -*-
-->

"
2330250329,pull_request,closed,,fix: Select both account number and company in the account form,"fixes: #41695

**Before:**

![image](https://github.com/frappe/erpnext/assets/141945075/90152ed8-74ad-4c8d-9081-9b4bd303f7ed)

**After:**

- Both account number and company should be selected in the account form. This is important because if the user wants to change the company, the account form needs to have a way to set the company. Additionally, each user selects by going to the account doctype instead of adding the account in the chart of accounts tree, so in this case, users have the right to select the company.

![image](https://github.com/frappe/erpnext/assets/141945075/afd847ee-450c-4659-94d6-40582a751cb3)
",Nihantra-Patel,2024-06-03 06:06:08+00:00,[],2024-06-19 00:09:49+00:00,2024-06-03 10:10:07+00:00,https://github.com/frappe/erpnext/pull/41731,"[('backport version-15-hotfix', '')]",[],
2330224411,pull_request,closed,,fix(Vehicle): allow doc renaming and add test,"<!--

Some key notes before you open a PR:

 1. Select which branch should this PR be merged in?
 2. PR name follows [convention](http://karma-runner.github.io/4.0/dev/git-commit-msg.html)
 3. All tests pass locally, UI and Unit tests
 4. All business logic and validations must be on the server-side
 5. Update necessary Documentation
 6. Put `closes #XXXX` in your comment to auto-close the issue that your PR fixes


Also, if you're new here

- Documentation Guidelines => https://github.com/frappe/erpnext/wiki/Updating-Documentation

- Contribution Guide => https://github.com/frappe/erpnext/blob/develop/.github/CONTRIBUTING.md

- Pull Request Checklist => https://github.com/frappe/erpnext/wiki/Pull-Request-Checklist

-->

> Please provide enough information so that others can review your pull request:

<!-- You can skip this if you're fixing a typo or updating existing documentation -->

> Explain the **details** for making this change. What existing problem does the pull request solve?

<!-- Example: When ""Adding a function to do X"", explain why it is necessary to have a way to do X. -->

> Screenshots/GIFs

<!-- Add images/recordings to better visualize the change: expected/current behviour -->
",vinyselopal,2024-06-03 05:45:27+00:00,[],2024-06-19 00:09:26+00:00,2024-06-04 16:25:27+00:00,https://github.com/frappe/erpnext/pull/41729,"[('backport version-15-hotfix', '')]",[],
2330156313,pull_request,closed,,fix: Do no apply pricing rule on qty change for mapped docs,,deepeshgarg007,2024-06-03 04:41:58+00:00,[],2024-06-22 00:09:41+00:00,2024-06-06 03:43:24+00:00,https://github.com/frappe/erpnext/pull/41727,"[('backport version-15-hotfix', '')]",[],
2329578683,pull_request,closed,,chore: patch to enable old serial/batch fields,"From converting v13 to v15 or v14 to v15 added a patch to enable ""Use Serial / Batch Fields"" in Stock Settings ",rohitwaghchaure,2024-06-02 10:26:18+00:00,[],2024-06-26 00:09:55+00:00,2024-06-10 13:38:59+00:00,https://github.com/frappe/erpnext/pull/41723,"[('needs-tests', 'This PR needs automated unit-tests.'), ('backport version-15-hotfix', '')]",[],
2329559143,pull_request,closed,,chore: update POT file,,frappe-pr-bot,2024-06-02 09:35:13+00:00,[],2024-07-10 00:11:05+00:00,2024-06-25 11:59:50+00:00,https://github.com/frappe/erpnext/pull/41722,"[('inactive', '')]","[{'comment_id': 2175070496, 'issue_id': 2329559143, 'author': 'stale[bot]', 'body': ""This pull request has been automatically marked as inactive because it has not had recent activity. It will be closed within 3 days if no further activity occurs, but it only takes a comment to keep a contribution alive :) Also, even if it is closed, you can always reopen the PR when you're ready. Thank you for contributing."", 'created_at': datetime.datetime(2024, 6, 18, 5, 53, 45, tzinfo=datetime.timezone.utc)}]","stale[bot] on (2024-06-18 05:53:45 UTC): This pull request has been automatically marked as inactive because it has not had recent activity. It will be closed within 3 days if no further activity occurs, but it only takes a comment to keep a contribution alive :) Also, even if it is closed, you can always reopen the PR when you're ready. Thank you for contributing.

"
