id,type,state,state_reason,title,body,author,created_at,assignees,updated_at,closed_at,url,labels,comments_list,comment_thread
2815881494,pull_request,closed,,[FW][FIX] hr: fix singleton record error,"### Description of the issue/feature this PR addresses:
- Similar error: https://github.com/odoo/odoo/pull/194338
- In `_compute_plan_available_ids()` with `self` there can be multiple records but still use `self.department_id` in `for scheduler in todo`.

### Current behavior before PR:
- The error ValueError: Expected singleton: mail.activity.schedule(1, 2) occurred

Desired behavior after PR is merged:
- The problem has been fixed.



---
I confirm I have signed the CLA and read the PR guidelines at www.odoo.com/submit-pr

Forward-Port-Of: odoo/odoo#194650",fw-bot,2025-01-28 14:41:53+00:00,[],2025-01-30 16:10:02+00:00,2025-01-30 16:10:02+00:00,https://github.com/odoo/odoo/pull/195467,"[('RD', 'research & development, internal work'), ('forwardport', 'This PR was created by @fw-bot')]","[{'comment_id': 2619197831, 'issue_id': 2815881494, 'author': 'robodoo', 'body': '[![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/195467.png)](https://mergebot.odoo.com/odoo/odoo/pull/195467)', 'created_at': datetime.datetime(2025, 1, 28, 14, 41, 55, tzinfo=datetime.timezone.utc)}, {'comment_id': 2619197857, 'issue_id': 2815881494, 'author': 'fw-bot', 'body': 'This PR targets saas-18.1 and is part of the forward-port chain. Further PRs will be created up to master.\n\nMore info at https://github.com/odoo/odoo/wiki/Mergebot#forward-port', 'created_at': datetime.datetime(2025, 1, 28, 14, 41, 55, tzinfo=datetime.timezone.utc)}]","robodoo on (2025-01-28 14:41:55 UTC): [![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/195467.png)](https://mergebot.odoo.com/odoo/odoo/pull/195467)

fw-bot (Issue Creator) on (2025-01-28 14:41:55 UTC): This PR targets saas-18.1 and is part of the forward-port chain. Further PRs will be created up to master.

More info at https://github.com/odoo/odoo/wiki/Mergebot#forward-port

"
2815861503,pull_request,closed,,[FIX] website: fix website form editor tour submit,"Since the ""website_form_editor"" tour was modified by this commit [1], the ""Website Form Editor Tour"" has been failing. This is due to the ""Subject"" field being hidden, while the ""Website Form Editor Tour"" expected it to be visible.

[1]: https://github.com/odoo/odoo/commit/243a4c1eb6523ba5d458f8cf8df5d696e40ccc8e

runbot-113783",bvr-odoo,2025-01-28 14:35:22+00:00,[],2025-01-29 14:37:55+00:00,2025-01-29 14:32:01+00:00,https://github.com/odoo/odoo/pull/195466,"[('RD', 'research & development, internal work')]","[{'comment_id': 2619178877, 'issue_id': 2815861503, 'author': 'robodoo', 'body': '[![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/195466.png)](https://mergebot.odoo.com/odoo/odoo/pull/195466)', 'created_at': datetime.datetime(2025, 1, 28, 14, 35, 25, tzinfo=datetime.timezone.utc)}, {'comment_id': 2621518118, 'issue_id': 2815861503, 'author': 'bso-odoo', 'body': '@robodoo delegate=SergeBayet', 'created_at': datetime.datetime(2025, 1, 29, 12, 33, 12, tzinfo=datetime.timezone.utc)}, {'comment_id': 2621519323, 'issue_id': 2815861503, 'author': 'SergeBayet', 'body': '@robodoo r+', 'created_at': datetime.datetime(2025, 1, 29, 12, 33, 47, tzinfo=datetime.timezone.utc)}, {'comment_id': 2621529679, 'issue_id': 2815861503, 'author': 'SergeBayet', 'body': '@fw-bot fw=no', 'created_at': datetime.datetime(2025, 1, 29, 12, 38, 50, tzinfo=datetime.timezone.utc)}, {'comment_id': 2621835557, 'issue_id': 2815861503, 'author': 'SergeBayet', 'body': '@robodoo fw=no', 'created_at': datetime.datetime(2025, 1, 29, 14, 37, 51, tzinfo=datetime.timezone.utc)}, {'comment_id': 2621835672, 'issue_id': 2815861503, 'author': 'robodoo', 'body': 'Disabled forward-porting.', 'created_at': datetime.datetime(2025, 1, 29, 14, 37, 53, tzinfo=datetime.timezone.utc)}]","robodoo on (2025-01-28 14:35:25 UTC): [![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/195466.png)](https://mergebot.odoo.com/odoo/odoo/pull/195466)

bso-odoo on (2025-01-29 12:33:12 UTC): @robodoo delegate=SergeBayet

SergeBayet on (2025-01-29 12:33:47 UTC): @robodoo r+

SergeBayet on (2025-01-29 12:38:50 UTC): @fw-bot fw=no

SergeBayet on (2025-01-29 14:37:51 UTC): @robodoo fw=no

robodoo on (2025-01-29 14:37:53 UTC): Disabled forward-porting.

"
2815856576,pull_request,closed,,[FW][FIX] pos_self_order: remove horizontal scrollbar,"- Fix issue when in self order on mobile a weird horizontal scroll bar appears when a product with a long name (and no image) was sell.
- Now we just truncate the product name to avoid this issue.

task-id: 4510206

Description of the issue/feature this PR addresses:

Current behavior before PR:

Desired behavior after PR is merged:




---
I confirm I have signed the CLA and read the PR guidelines at www.odoo.com/submit-pr

Forward-Port-Of: odoo/odoo#195093",fw-bot,2025-01-28 14:33:38+00:00,[],2025-02-04 11:32:16+00:00,2025-02-04 11:32:16+00:00,https://github.com/odoo/odoo/pull/195465,"[('RD', 'research & development, internal work'), ('forwardport', 'This PR was created by @fw-bot'), ('conflict', 'There was an error while creating this forward-port PR')]","[{'comment_id': 2619173955, 'issue_id': 2815856576, 'author': 'robodoo', 'body': '[![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/195465.png)](https://mergebot.odoo.com/odoo/odoo/pull/195465)', 'created_at': datetime.datetime(2025, 1, 28, 14, 33, 39, tzinfo=datetime.timezone.utc)}, {'comment_id': 2619173980, 'issue_id': 2815856576, 'author': 'fw-bot', 'body': '@manv-afk @vlst-odoo cherrypicking of pull request odoo/odoo#195093 failed.\n\nstdout:\n```\nAuto-merging addons/pos_self_order/static/src/app/components/product_card/product_card.xml\nCONFLICT (content): Merge conflict in addons/pos_self_order/static/src/app/components/product_card/product_card.xml\n\n```\n\nEither perform the forward-port manually (and push to this branch, proceeding as usual) or close this PR (maybe?).\n\nIn the former case, you may want to edit this PR message as well.\n\n:warning: after resolving this conflict, you will need to merge it via @robodoo.\n\nMore info at https://github.com/odoo/odoo/wiki/Mergebot#forward-port', 'created_at': datetime.datetime(2025, 1, 28, 14, 33, 40, tzinfo=datetime.timezone.utc)}, {'comment_id': 2628684714, 'issue_id': 2815856576, 'author': 'fw-bot', 'body': '@manv-afk @vlst-odoo this forward port of odoo/odoo#195093 is awaiting action (not merged or closed).', 'created_at': datetime.datetime(2025, 2, 1, 2, 1, tzinfo=datetime.timezone.utc)}, {'comment_id': 2629201450, 'issue_id': 2815856576, 'author': 'fw-bot', 'body': '@manv-afk @vlst-odoo this forward port of odoo/odoo#195093 is awaiting action (not merged or closed).', 'created_at': datetime.datetime(2025, 2, 2, 2, 1, 4, tzinfo=datetime.timezone.utc)}, {'comment_id': 2629729641, 'issue_id': 2815856576, 'author': 'fw-bot', 'body': '@manv-afk @vlst-odoo this forward port of odoo/odoo#195093 is awaiting action (not merged or closed).', 'created_at': datetime.datetime(2025, 2, 3, 2, 1, 50, tzinfo=datetime.timezone.utc)}, {'comment_id': 2633198187, 'issue_id': 2815856576, 'author': 'manv-afk', 'body': '@robodoo r+', 'created_at': datetime.datetime(2025, 2, 4, 8, 25, 49, tzinfo=datetime.timezone.utc)}]","robodoo on (2025-01-28 14:33:39 UTC): [![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/195465.png)](https://mergebot.odoo.com/odoo/odoo/pull/195465)

fw-bot (Issue Creator) on (2025-01-28 14:33:40 UTC): @manv-afk @vlst-odoo cherrypicking of pull request odoo/odoo#195093 failed.

stdout:
```
Auto-merging addons/pos_self_order/static/src/app/components/product_card/product_card.xml
CONFLICT (content): Merge conflict in addons/pos_self_order/static/src/app/components/product_card/product_card.xml

```

Either perform the forward-port manually (and push to this branch, proceeding as usual) or close this PR (maybe?).

In the former case, you may want to edit this PR message as well.

:warning: after resolving this conflict, you will need to merge it via @robodoo.

More info at https://github.com/odoo/odoo/wiki/Mergebot#forward-port

fw-bot (Issue Creator) on (2025-02-01 02:01:00 UTC): @manv-afk @vlst-odoo this forward port of odoo/odoo#195093 is awaiting action (not merged or closed).

fw-bot (Issue Creator) on (2025-02-02 02:01:04 UTC): @manv-afk @vlst-odoo this forward port of odoo/odoo#195093 is awaiting action (not merged or closed).

fw-bot (Issue Creator) on (2025-02-03 02:01:50 UTC): @manv-afk @vlst-odoo this forward port of odoo/odoo#195093 is awaiting action (not merged or closed).

manv-afk on (2025-02-04 08:25:49 UTC): @robodoo r+

"
2815855814,pull_request,closed,,[FW][FIX] point_of_sale: allow validation of zero-total orders,"Before this commit, a rounding error could leading to scenarios where
orders with a zero total could not be validated. For instance, adding
a product priced at $70 with a 15% tax included and then applying an
eWallet payment in PoS would result in a zero total. However, during
the payment step, the system erroneously prompted for an additional
zero-amount payment line, causing confusion and preventing order
validation.

opw-4487591

---
I confirm I have signed the CLA and read the PR guidelines at www.odoo.com/submit-pr

Forward-Port-Of: odoo/odoo#195258",fw-bot,2025-01-28 14:33:19+00:00,[],2025-02-03 11:38:55+00:00,2025-02-03 11:38:55+00:00,https://github.com/odoo/odoo/pull/195464,"[('OE', 'the report is linked to a support ticket (opw-...)'), ('forwardport', 'This PR was created by @fw-bot'), ('conflict', 'There was an error while creating this forward-port PR')]","[{'comment_id': 2619173232, 'issue_id': 2815855814, 'author': 'robodoo', 'body': '[![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/195464.png)](https://mergebot.odoo.com/odoo/odoo/pull/195464)', 'created_at': datetime.datetime(2025, 1, 28, 14, 33, 21, tzinfo=datetime.timezone.utc)}, {'comment_id': 2619173258, 'issue_id': 2815855814, 'author': 'fw-bot', 'body': '@pedrambiria @caburj cherrypicking of pull request odoo/odoo#195258 failed.\n\nstdout:\n```\nAuto-merging addons/point_of_sale/static/src/app/screens/payment_screen/payment_screen.js\nCONFLICT (content): Merge conflict in addons/point_of_sale/static/src/app/screens/payment_screen/payment_screen.js\n\n```\n\nEither perform the forward-port manually (and push to this branch, proceeding as usual) or close this PR (maybe?).\n\nIn the former case, you may want to edit this PR message as well.\n\n:warning: after resolving this conflict, you will need to merge it via @robodoo.\n\nMore info at https://github.com/odoo/odoo/wiki/Mergebot#forward-port', 'created_at': datetime.datetime(2025, 1, 28, 14, 33, 21, tzinfo=datetime.timezone.utc)}, {'comment_id': 2628684556, 'issue_id': 2815855814, 'author': 'fw-bot', 'body': '@pedrambiria @caburj this forward port of odoo/odoo#195258 is awaiting action (not merged or closed).', 'created_at': datetime.datetime(2025, 2, 1, 2, 0, 52, tzinfo=datetime.timezone.utc)}, {'comment_id': 2629201329, 'issue_id': 2815855814, 'author': 'fw-bot', 'body': '@pedrambiria @caburj this forward port of odoo/odoo#195258 is awaiting action (not merged or closed).', 'created_at': datetime.datetime(2025, 2, 2, 2, 0, 52, tzinfo=datetime.timezone.utc)}, {'comment_id': 2629729347, 'issue_id': 2815855814, 'author': 'fw-bot', 'body': '@pedrambiria @caburj this forward port of odoo/odoo#195258 is awaiting action (not merged or closed).', 'created_at': datetime.datetime(2025, 2, 3, 2, 1, 38, tzinfo=datetime.timezone.utc)}, {'comment_id': 2630339572, 'issue_id': 2815855814, 'author': 'pedrambiria', 'body': 'robodoo r+', 'created_at': datetime.datetime(2025, 2, 3, 9, 1, 17, tzinfo=datetime.timezone.utc)}]","robodoo on (2025-01-28 14:33:21 UTC): [![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/195464.png)](https://mergebot.odoo.com/odoo/odoo/pull/195464)

fw-bot (Issue Creator) on (2025-01-28 14:33:21 UTC): @pedrambiria @caburj cherrypicking of pull request odoo/odoo#195258 failed.

stdout:
```
Auto-merging addons/point_of_sale/static/src/app/screens/payment_screen/payment_screen.js
CONFLICT (content): Merge conflict in addons/point_of_sale/static/src/app/screens/payment_screen/payment_screen.js

```

Either perform the forward-port manually (and push to this branch, proceeding as usual) or close this PR (maybe?).

In the former case, you may want to edit this PR message as well.

:warning: after resolving this conflict, you will need to merge it via @robodoo.

More info at https://github.com/odoo/odoo/wiki/Mergebot#forward-port

fw-bot (Issue Creator) on (2025-02-01 02:00:52 UTC): @pedrambiria @caburj this forward port of odoo/odoo#195258 is awaiting action (not merged or closed).

fw-bot (Issue Creator) on (2025-02-02 02:00:52 UTC): @pedrambiria @caburj this forward port of odoo/odoo#195258 is awaiting action (not merged or closed).

fw-bot (Issue Creator) on (2025-02-03 02:01:38 UTC): @pedrambiria @caburj this forward port of odoo/odoo#195258 is awaiting action (not merged or closed).

pedrambiria on (2025-02-03 09:01:17 UTC): robodoo r+

"
2815854993,pull_request,closed,,[FW][FIX] *: tours,"In this commit, we fix multiple tours on step that can cause non deterministic behaviors:

- show_expense_receipt_tour: Wait the chatter is loaded to prevent lost focus on the input targetted on the next step.
- discuss_channel_tour: use hover helper to concat three steps.
- website_gray_color_palette: use range hoot helper and wait ui loading appears before to wait it disappears... In the goal to change tour engine and base it on waitFor instead of MutationObserver, these additionnal steps are crucial.
- website_form_contactus_submit: wait livechat if module is installed.
- course_member: wait the modal is shown before click on element inside.

Description of the issue/feature this PR addresses:

Current behavior before PR:

Desired behavior after PR is merged:




---
I confirm I have signed the CLA and read the PR guidelines at www.odoo.com/submit-pr

Forward-Port-Of: odoo/odoo#195284",fw-bot,2025-01-28 14:32:59+00:00,[],2025-01-29 11:27:45+00:00,2025-01-29 11:27:45+00:00,https://github.com/odoo/odoo/pull/195463,"[('RD', 'research & development, internal work'), ('forwardport', 'This PR was created by @fw-bot'), ('conflict', 'There was an error while creating this forward-port PR')]","[{'comment_id': 2619172364, 'issue_id': 2815854993, 'author': 'robodoo', 'body': '[![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/195463.png)](https://mergebot.odoo.com/odoo/odoo/pull/195463)', 'created_at': datetime.datetime(2025, 1, 28, 14, 33, tzinfo=datetime.timezone.utc)}, {'comment_id': 2619172395, 'issue_id': 2815854993, 'author': 'fw-bot', 'body': '@pipu-odoo @bastien-ipb cherrypicking of pull request odoo/odoo#195284 failed.\n\nstdout:\n```\nAuto-merging addons/hr_expense/static/src/js/tours/show_expense_receipt_tour.js\nAuto-merging addons/mail/static/src/js/tours/discuss_channel_tour.js\nCONFLICT (content): Merge conflict in addons/mail/static/src/js/tours/discuss_channel_tour.js\nAuto-merging addons/website/static/tests/tours/gray_color_palette.js\nAuto-merging addons/website/static/tests/tours/media_dialog.js\nAuto-merging addons/website/static/tests/tours/website_form_editor_frontend.js\n\n```\n\nEither perform the forward-port manually (and push to this branch, proceeding as usual) or close this PR (maybe?).\n\nIn the former case, you may want to edit this PR message as well.\n\n:warning: after resolving this conflict, you will need to merge it via @robodoo.\n\nMore info at https://github.com/odoo/odoo/wiki/Mergebot#forward-port', 'created_at': datetime.datetime(2025, 1, 28, 14, 33, 1, tzinfo=datetime.timezone.utc)}, {'comment_id': 2621061088, 'issue_id': 2815854993, 'author': 'pipu-odoo', 'body': '@robodoo r+', 'created_at': datetime.datetime(2025, 1, 29, 9, 8, 20, tzinfo=datetime.timezone.utc)}]","robodoo on (2025-01-28 14:33:00 UTC): [![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/195463.png)](https://mergebot.odoo.com/odoo/odoo/pull/195463)

fw-bot (Issue Creator) on (2025-01-28 14:33:01 UTC): @pipu-odoo @bastien-ipb cherrypicking of pull request odoo/odoo#195284 failed.

stdout:
```
Auto-merging addons/hr_expense/static/src/js/tours/show_expense_receipt_tour.js
Auto-merging addons/mail/static/src/js/tours/discuss_channel_tour.js
CONFLICT (content): Merge conflict in addons/mail/static/src/js/tours/discuss_channel_tour.js
Auto-merging addons/website/static/tests/tours/gray_color_palette.js
Auto-merging addons/website/static/tests/tours/media_dialog.js
Auto-merging addons/website/static/tests/tours/website_form_editor_frontend.js

```

Either perform the forward-port manually (and push to this branch, proceeding as usual) or close this PR (maybe?).

In the former case, you may want to edit this PR message as well.

:warning: after resolving this conflict, you will need to merge it via @robodoo.

More info at https://github.com/odoo/odoo/wiki/Mergebot#forward-port

pipu-odoo on (2025-01-29 09:08:20 UTC): @robodoo r+

"
2815848413,pull_request,closed,,[FW][FIX] sale: round discount floats display,"## Versions:
17.0+
No fix needed in 16.0 as the discount was not displayed this way.

## Issue:
Discount descriptions contain long string floats while it should be truncated for human reading.

## Steps to reproduce:
- Activate `Discounts` through settings;
- Create a new sale order for any client with at least 1 product;
- Click the `Discount` button on the form;
- Apply a 7% `Global Discount`;
- Read the `Discount` product's description.

## Cause:
Some numbers cannot be represented correctly in Python (including 7, 3.3 etc.).

opw-4485316

Forward-Port-Of: odoo/odoo#195328",fw-bot,2025-01-28 14:30:19+00:00,[],2025-02-03 15:05:19+00:00,2025-02-03 15:05:19+00:00,https://github.com/odoo/odoo/pull/195462,"[('OE', 'the report is linked to a support ticket (opw-...)'), ('forwardport', 'This PR was created by @fw-bot')]","[{'comment_id': 2619165522, 'issue_id': 2815848413, 'author': 'robodoo', 'body': '[![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/195462.png)](https://mergebot.odoo.com/odoo/odoo/pull/195462)', 'created_at': datetime.datetime(2025, 1, 28, 14, 30, 20, tzinfo=datetime.timezone.utc)}, {'comment_id': 2619165652, 'issue_id': 2815848413, 'author': 'fw-bot', 'body': 'This PR targets saas-17.2 and is part of the forward-port chain. Further PRs will be created up to master.\n\nMore info at https://github.com/odoo/odoo/wiki/Mergebot#forward-port', 'created_at': datetime.datetime(2025, 1, 28, 14, 30, 23, tzinfo=datetime.timezone.utc)}]","robodoo on (2025-01-28 14:30:20 UTC): [![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/195462.png)](https://mergebot.odoo.com/odoo/odoo/pull/195462)

fw-bot (Issue Creator) on (2025-01-28 14:30:23 UTC): This PR targets saas-17.2 and is part of the forward-port chain. Further PRs will be created up to master.

More info at https://github.com/odoo/odoo/wiki/Mergebot#forward-port

"
2815845953,pull_request,closed,,[FW][FIX] web_editor: adapt `border-style` value based on border widths,"[FIX] web_editor: adapt `border-style` value based on border widths

**Problem**:  
Outlook always displays the border of an element if `border-style` is set  
to `solid`, even when all border widths are 0.  

**Solution**:  
Change `border-style` to `none` if all border widths are 0.  

**Steps to Reproduce**:  
1. Open the ""Event: Registration Confirmation"" email template in the web editor.  
2. Add a character and save the template.  
3. Check the saved `body_html`.  
   -> All table elements will have `border-style: solid;` added as inline styling,  
      causing borders to appear in Outlook.  

opw-4211794

---
I confirm I have signed the CLA and read the PR guidelines at www.odoo.com/submit-pr

Forward-Port-Of: odoo/odoo#195282
Forward-Port-Of: odoo/odoo#193973",fw-bot,2025-01-28 14:29:37+00:00,[],2025-01-28 23:33:42+00:00,2025-01-28 23:33:42+00:00,https://github.com/odoo/odoo/pull/195461,"[('OE', 'the report is linked to a support ticket (opw-...)'), ('forwardport', 'This PR was created by @fw-bot'), ('18.2', None)]","[{'comment_id': 2619163459, 'issue_id': 2815845953, 'author': 'robodoo', 'body': '[![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/195461.png)](https://mergebot.odoo.com/odoo/odoo/pull/195461)', 'created_at': datetime.datetime(2025, 1, 28, 14, 29, 41, tzinfo=datetime.timezone.utc)}, {'comment_id': 2619163498, 'issue_id': 2815845953, 'author': 'fw-bot', 'body': '@walidsahli @dmo-odoo this PR targets master and is the last of the forward-port chain containing:\n* odoo/odoo#195445\n* odoo/odoo#195407\n\nTo merge the full chain, use\n> @robodoo r+\n\nMore info at https://github.com/odoo/odoo/wiki/Mergebot#forward-port', 'created_at': datetime.datetime(2025, 1, 28, 14, 29, 42, tzinfo=datetime.timezone.utc)}, {'comment_id': 2619175829, 'issue_id': 2815845953, 'author': 'walidsahli', 'body': '@robodoo r+', 'created_at': datetime.datetime(2025, 1, 28, 14, 34, 23, tzinfo=datetime.timezone.utc)}]","robodoo on (2025-01-28 14:29:41 UTC): [![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/195461.png)](https://mergebot.odoo.com/odoo/odoo/pull/195461)

fw-bot (Issue Creator) on (2025-01-28 14:29:42 UTC): @walidsahli @dmo-odoo this PR targets master and is the last of the forward-port chain containing:
* odoo/odoo#195445
* odoo/odoo#195407

To merge the full chain, use

More info at https://github.com/odoo/odoo/wiki/Mergebot#forward-port

walidsahli on (2025-01-28 14:34:23 UTC): @robodoo r+

"
2815845687,pull_request,closed,,[FIX] orm: domain with hierarchy should use ilike for str,"Domains such as `[('id', 'child_of', 'some_str')]` should search the corecords using ilike before resolving the hierarchy. Adding tests for this use case.

---
I confirm I have signed the CLA and read the PR guidelines at www.odoo.com/submit-pr
",kmagusiak,2025-01-28 14:29:32+00:00,[],2025-01-29 08:13:03+00:00,2025-01-29 01:08:09+00:00,https://github.com/odoo/odoo/pull/195460,"[('RD', 'research & development, internal work')]","[{'comment_id': 2619163372, 'issue_id': 2815845687, 'author': 'robodoo', 'body': '[![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/195460.png)](https://mergebot.odoo.com/odoo/odoo/pull/195460)', 'created_at': datetime.datetime(2025, 1, 28, 14, 29, 39, tzinfo=datetime.timezone.utc)}, {'comment_id': 2619175606, 'issue_id': 2815845687, 'author': 'ryv-odoo', 'body': '@robodoo r+', 'created_at': datetime.datetime(2025, 1, 28, 14, 34, 18, tzinfo=datetime.timezone.utc)}]","robodoo on (2025-01-28 14:29:39 UTC): [![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/195460.png)](https://mergebot.odoo.com/odoo/odoo/pull/195460)

ryv-odoo on (2025-01-28 14:34:18 UTC): @robodoo r+

"
2815836555,pull_request,closed,,[FW][FIX] account: Show partner limit currency,"The credit limit in the partner form view was missing a currency symbol, leading to ambiguity about whether the limit was in the customer's currency or the company's currency.

Displayed the partner limit in the company currency to avoid confusion.

task-4507336


---
I confirm I have signed the CLA and read the PR guidelines at www.odoo.com/submit-pr

Forward-Port-Of: odoo/odoo#195325
Forward-Port-Of: odoo/odoo#194807",fw-bot,2025-01-28 14:26:29+00:00,[],2025-01-30 15:48:15+00:00,2025-01-30 15:48:15+00:00,https://github.com/odoo/odoo/pull/195459,"[('RD', 'research & development, internal work'), ('forwardport', 'This PR was created by @fw-bot')]","[{'comment_id': 2619155331, 'issue_id': 2815836555, 'author': 'robodoo', 'body': '[![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/195459.png)](https://mergebot.odoo.com/odoo/odoo/pull/195459)', 'created_at': datetime.datetime(2025, 1, 28, 14, 26, 31, tzinfo=datetime.timezone.utc)}, {'comment_id': 2619155367, 'issue_id': 2815836555, 'author': 'fw-bot', 'body': 'This PR targets saas-17.4 and is part of the forward-port chain. Further PRs will be created up to master.\n\nMore info at https://github.com/odoo/odoo/wiki/Mergebot#forward-port', 'created_at': datetime.datetime(2025, 1, 28, 14, 26, 31, tzinfo=datetime.timezone.utc)}, {'comment_id': 2624383667, 'issue_id': 2815836555, 'author': 'fw-bot', 'body': ""@seifgneedy @hupo-odoo child PR odoo/odoo#195477 was modified / updated and has become a normal PR. This PR (and any of its parents) will need to be merged independently as approvals won't cross."", 'created_at': datetime.datetime(2025, 1, 30, 12, 32, 31, tzinfo=datetime.timezone.utc)}, {'comment_id': 2624385883, 'issue_id': 2815836555, 'author': 'seifgneedy', 'body': '@robodoo r+', 'created_at': datetime.datetime(2025, 1, 30, 12, 33, 35, tzinfo=datetime.timezone.utc)}]","robodoo on (2025-01-28 14:26:31 UTC): [![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/195459.png)](https://mergebot.odoo.com/odoo/odoo/pull/195459)

fw-bot (Issue Creator) on (2025-01-28 14:26:31 UTC): This PR targets saas-17.4 and is part of the forward-port chain. Further PRs will be created up to master.

More info at https://github.com/odoo/odoo/wiki/Mergebot#forward-port

fw-bot (Issue Creator) on (2025-01-30 12:32:31 UTC): @seifgneedy @hupo-odoo child PR odoo/odoo#195477 was modified / updated and has become a normal PR. This PR (and any of its parents) will need to be merged independently as approvals won't cross.

seifgneedy on (2025-01-30 12:33:35 UTC): @robodoo r+

"
2815825632,pull_request,closed,,[FW][FIX] l10n_ar_withholding: use disposable data during coa update,"### Steps to reproduce the issue:

1. Create two Argentinian Companies
2. In _Accounting > Configuration > Settings_ select the following Fiscal Localization Package for both companies: _Argentina - Argentine Generic Chart of Accounts for Exempt Individuals_
2. In _Accounting > Configuration > Accounting > Chart of Accounts_, duplicate an account and change its code to 6.0.0.00.020
3. Install _Argentina - Payment Withholdings_
4. The following issue occurs:

### Explanation:

In `_l10n_ar_withholding_post_init`, for each company, we will compare a previously created dict to the existing accounts. If an account already exists, the data is removed from the dict, and since it is created before we start looping through the Companies to make the comparison, any removed data is removed for the companies that follow as well.

### Fix reasoning:

We will copy the original dict to keep a safe version of the data and only modify the copy during the comparison process.

opw-4446501

Forward-Port-Of: odoo/odoo#194329",fw-bot,2025-01-28 14:22:39+00:00,[],2025-01-28 17:47:38+00:00,2025-01-28 17:47:38+00:00,https://github.com/odoo/odoo/pull/195458,"[('OE', 'the report is linked to a support ticket (opw-...)'), ('forwardport', 'This PR was created by @fw-bot')]","[{'comment_id': 2619144917, 'issue_id': 2815825632, 'author': 'robodoo', 'body': '[![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/195458.png)](https://mergebot.odoo.com/odoo/odoo/pull/195458)', 'created_at': datetime.datetime(2025, 1, 28, 14, 22, 40, tzinfo=datetime.timezone.utc)}, {'comment_id': 2619144956, 'issue_id': 2815825632, 'author': 'fw-bot', 'body': 'This PR targets saas-17.4 and is part of the forward-port chain. Further PRs will be created up to master.\n\nMore info at https://github.com/odoo/odoo/wiki/Mergebot#forward-port', 'created_at': datetime.datetime(2025, 1, 28, 14, 22, 41, tzinfo=datetime.timezone.utc)}, {'comment_id': 2619336727, 'issue_id': 2815825632, 'author': 'fw-bot', 'body': '@stpa-odoo @william-andre the next pull request (odoo/odoo#195475) is in conflict. You can merge the chain up to here by saying\n> @robodoo r+\n\nMore info at https://github.com/odoo/odoo/wiki/Mergebot#forward-port', 'created_at': datetime.datetime(2025, 1, 28, 15, 31, 13, tzinfo=datetime.timezone.utc)}, {'comment_id': 2619338855, 'issue_id': 2815825632, 'author': 'william-andre', 'body': '@robodoo r+', 'created_at': datetime.datetime(2025, 1, 28, 15, 32, 4, tzinfo=datetime.timezone.utc)}]","robodoo on (2025-01-28 14:22:40 UTC): [![Pull request status dashboard](https://mergebot.odoo.com/odoo/odoo/pull/195458.png)](https://mergebot.odoo.com/odoo/odoo/pull/195458)

fw-bot (Issue Creator) on (2025-01-28 14:22:41 UTC): This PR targets saas-17.4 and is part of the forward-port chain. Further PRs will be created up to master.

More info at https://github.com/odoo/odoo/wiki/Mergebot#forward-port

fw-bot (Issue Creator) on (2025-01-28 15:31:13 UTC): @stpa-odoo @william-andre the next pull request (odoo/odoo#195475) is in conflict. You can merge the chain up to here by saying

More info at https://github.com/odoo/odoo/wiki/Mergebot#forward-port

william-andre on (2025-01-28 15:32:04 UTC): @robodoo r+

"
