id,type,state,state_reason,title,body,author,created_at,assignees,updated_at,closed_at,url,labels,comments_list,comment_thread
2603713355,pull_request,closed,,"🤖 backported ""docs - various""",#48958,github-automation-metabase,2024-10-21 21:35:37+00:00,"['jeff-bruemmer', 'github-automation-metabase']",2024-10-21 21:37:03+00:00,2024-10-21 21:37:02+00:00,https://github.com/metabase/metabase/pull/48964,"[('was-backported', 'apply this to PRs that are themselves backports')]",[],
2603710946,pull_request,closed,,docs - sidesheets and exports,"- Adds note about info sidesheets
- Update on model persistence
- Adds new export settings for 51.",jeff-bruemmer,2024-10-21 21:33:55+00:00,['jeff-bruemmer'],2024-10-22 17:13:59+00:00,2024-10-22 17:10:52+00:00,https://github.com/metabase/metabase/pull/48963,"[('Type:Documentation', ''), ('backport', 'Automatically create PR on current release branch on merge')]",[],
2603681902,pull_request,closed,,[QP] Fix query caching for pivot queries,"This was throwing errors trying to `nippy/freeze!` an Atom.

Closes #47284.

### Description

That was because in certain circumstances a pMBQL query can end up in
`(:json_query metadata)` for a query, and those can contain an atom
due to `metabase.lib.cache` and both `CachedMetadataProvider` and
`InvocationTracker`.

I added `lib.query/serializable` as a single location to strip out
anything that isn't serializable, such as atoms. (And the entire
`:lib/metadata`, which is a wasted effort to serialize.)


### How to verify

1. Turn on query caching
2. Make a pivot query slow enough to permit caching
3. Observer errors in the console without this change

### Checklist

- [ ] Tests have been added/updated to cover changes in this PR
",bshepherdson,2024-10-21 21:16:21+00:00,['bshepherdson'],2024-10-23 11:48:34+00:00,2024-10-23 11:40:26+00:00,https://github.com/metabase/metabase/pull/48962,"[('backport', 'Automatically create PR on current release branch on merge'), ('.Team/Querying', '')]","[{'comment_id': 2427735113, 'issue_id': 2603681902, 'author': 'bshepherdson', 'body': '* **#48962** <a href=""https://app.graphite.dev/github/pr/metabase/metabase/48962?utm_source=stack-comment-icon"" target=""_blank""><img src=""https://static.graphite.dev/graphite-32x32-black.png"" alt=""Graphite"" width=""10px"" height=""10px""/></a> 👈\n* `master`\n\nThis stack of pull requests is managed by Graphite. <a href=""https://stacking.dev/?utm_source=stack-comment"">Learn more about stacking.</a>\n<h2></h2>\n\n Join @bshepherdson and the rest of your teammates on <a href=""https://graphite.dev?utm-source=stack-comment""><img src=""https://static.graphite.dev/graphite-32x32-black.png"" alt=""Graphite"" width=""11px"" height=""11px""/> <b>Graphite</b></a>\n  <!-- Current dependencies on/for this PR: -->', 'created_at': datetime.datetime(2024, 10, 21, 21, 16, 38, tzinfo=datetime.timezone.utc)}, {'comment_id': 2431857016, 'issue_id': 2603681902, 'author': 'bshepherdson', 'body': '@metabase-bot backport release-x.50.x', 'created_at': datetime.datetime(2024, 10, 23, 11, 47, 21, tzinfo=datetime.timezone.utc)}, {'comment_id': 2431861810, 'issue_id': 2603681902, 'author': 'github-actions[bot]', 'body': '@bshepherdson something went wrong while creating a backport [[Logs]](https://github.com/metabase/metabase/actions/runs/11479200831)', 'created_at': datetime.datetime(2024, 10, 23, 11, 48, 33, tzinfo=datetime.timezone.utc)}]","bshepherdson (Issue Creator) on (2024-10-21 21:16:38 UTC): * **#48962** <a href=""https://app.graphite.dev/github/pr/metabase/metabase/48962?utm_source=stack-comment-icon"" target=""_blank""><img src=""https://static.graphite.dev/graphite-32x32-black.png"" alt=""Graphite"" width=""10px"" height=""10px""/></a> 👈
* `master`

This stack of pull requests is managed by Graphite. <a href=""https://stacking.dev/?utm_source=stack-comment"">Learn more about stacking.</a>
<h2></h2>

 Join @bshepherdson and the rest of your teammates on <a href=""https://graphite.dev?utm-source=stack-comment""><img src=""https://static.graphite.dev/graphite-32x32-black.png"" alt=""Graphite"" width=""11px"" height=""11px""/> <b>Graphite</b></a>
  <!-- Current dependencies on/for this PR: -->

bshepherdson (Issue Creator) on (2024-10-23 11:47:21 UTC): @metabase-bot backport release-x.50.x

github-actions[bot] on (2024-10-23 11:48:33 UTC): @bshepherdson something went wrong while creating a backport [[Logs]](https://github.com/metabase/metabase/actions/runs/11479200831)

"
2603656738,pull_request,closed,,Expose model persistence refresh icon when model is still in creating state,"Little tweak to expose the model persistence ""refresh"" icon even before the model has been initially persisted, so that you can manually trigger it and not wait for the refresh task to run. 

Slack discussion: https://metaboat.slack.com/archives/C01LQQ2UW03/p1729542134085539

Before:
<img src='https://github.com/user-attachments/assets/15948fb1-af5c-4bf8-823b-af9c4bb5d15d' alt='' width=500/>

After:
<img src='https://github.com/user-attachments/assets/328f2f29-2d23-49bc-8886-a242b053c4cc' alt='' width=500/>

I've also added a ""disabled"" state for users who aren't admins or DB managers.",noahmoss,2024-10-21 21:00:21+00:00,['noahmoss'],2024-10-23 20:49:38+00:00,2024-10-23 19:15:24+00:00,https://github.com/metabase/metabase/pull/48961,"[('backport', 'Automatically create PR on current release branch on merge'), ('.Team/AdminWebapp', 'Admin and Webapp team')]","[{'comment_id': 2427709025, 'issue_id': 2603656738, 'author': 'noahmoss', 'body': '* **#48961** <a href=""https://app.graphite.dev/github/pr/metabase/metabase/48961?utm_source=stack-comment-icon"" target=""_blank""><img src=""https://static.graphite.dev/graphite-32x32-black.png"" alt=""Graphite"" width=""10px"" height=""10px""/></a> 👈\n* `master`\n\nThis stack of pull requests is managed by Graphite. <a href=""https://stacking.dev/?utm_source=stack-comment"">Learn more about stacking.</a>\n<h2></h2>\n\n Join @noahmoss and the rest of your teammates on <a href=""https://graphite.dev?utm-source=stack-comment""><img src=""https://static.graphite.dev/graphite-32x32-black.png"" alt=""Graphite"" width=""11px"" height=""11px""/> <b>Graphite</b></a>\n  <!-- Current dependencies on/for this PR: -->', 'created_at': datetime.datetime(2024, 10, 21, 21, 0, 39, tzinfo=datetime.timezone.utc)}, {'comment_id': 2429255144, 'issue_id': 2603656738, 'author': 'rafpaf', 'body': 'Maybe the ""add"" icon could work when the tooltip says ""Create now""? Or for the sake of clarity the button could have no icon, just the label ""Create model now"".', 'created_at': datetime.datetime(2024, 10, 22, 13, 13, 51, tzinfo=datetime.timezone.utc)}, {'comment_id': 2430331363, 'issue_id': 2603656738, 'author': 'noahmoss', 'body': '@rafpaf Switched it to just saying `Create now` which I think feels reasonably clear in the context', 'created_at': datetime.datetime(2024, 10, 22, 21, 19, 15, tzinfo=datetime.timezone.utc)}]","noahmoss (Issue Creator) on (2024-10-21 21:00:39 UTC): * **#48961** <a href=""https://app.graphite.dev/github/pr/metabase/metabase/48961?utm_source=stack-comment-icon"" target=""_blank""><img src=""https://static.graphite.dev/graphite-32x32-black.png"" alt=""Graphite"" width=""10px"" height=""10px""/></a> 👈
* `master`

This stack of pull requests is managed by Graphite. <a href=""https://stacking.dev/?utm_source=stack-comment"">Learn more about stacking.</a>
<h2></h2>

 Join @noahmoss and the rest of your teammates on <a href=""https://graphite.dev?utm-source=stack-comment""><img src=""https://static.graphite.dev/graphite-32x32-black.png"" alt=""Graphite"" width=""11px"" height=""11px""/> <b>Graphite</b></a>
  <!-- Current dependencies on/for this PR: -->

rafpaf on (2024-10-22 13:13:51 UTC): Maybe the ""add"" icon could work when the tooltip says ""Create now""? Or for the sake of clarity the button could have no icon, just the label ""Create model now"".

noahmoss (Issue Creator) on (2024-10-22 21:19:15 UTC): @rafpaf Switched it to just saying `Create now` which I think feels reasonably clear in the context

"
2603609554,pull_request,closed,,Fix native query preview for mongo,"Fixes https://github.com/metabase/metabase/issues/47793

How to verify:
- Add MongoDB sample DB
- New -> Question -> Orders -> Save
- Conver to Native
- Add a variable like `{ $match: { quantity: {{quantity}} }}` (see the included e2e test for the whole query)
- Click Preview
- It should work

<img width=""1325"" alt=""Screenshot 2024-10-21 at 23 05 47"" src=""https://github.com/user-attachments/assets/dc0c70ab-c585-49fc-9617-d5634efb153b"">
",ranquild,2024-10-21 20:37:48+00:00,['ranquild'],2024-10-22 18:06:48+00:00,2024-10-22 18:06:47+00:00,https://github.com/metabase/metabase/pull/48960,"[('backport', 'Automatically create PR on current release branch on merge'), ('.Team/Querying', '')]",[],
2603576489,pull_request,closed,,Add athena and databricks logos for engines + setup flow,"Adds svg logos for Amazon Athena and Databricks.

![Screenshot 2024-10-21 at 4 29 45 PM](https://github.com/user-attachments/assets/e41867ac-7e6d-4f63-b3cf-734658a76045)
",kdoh,2024-10-21 20:20:26+00:00,['kdoh'],2024-10-22 17:18:01+00:00,2024-10-22 15:55:32+00:00,https://github.com/metabase/metabase/pull/48959,"[('backport', 'Automatically create PR on current release branch on merge')]",[],
2603575717,pull_request,closed,,docs - various,"- Note on tooltips
- Iframe allowed domains.",jeff-bruemmer,2024-10-21 20:20:00+00:00,['jeff-bruemmer'],2024-10-21 21:37:27+00:00,2024-10-21 21:34:45+00:00,https://github.com/metabase/metabase/pull/48958,"[('Type:Documentation', ''), ('backport', 'Automatically create PR on current release branch on merge')]",[],
2603572141,pull_request,closed,,Do not localize c3p0 metric descriptions,"### Description

Remove localization for some additional metrics that were missed in #48896.

The admin settings allow you to download a json file with these values, but as far as I can tell the metric descriptions do not appear in the UI anywhere and therefore don't need to be localized.

### How to verify

Metrics are still published at `/metrics` endpoint

```
# HELP c3p0_num_connections C3P0 Number of connections
# TYPE c3p0_num_connections gauge
c3p0_num_connections{database=""metabase-h2-app-db"",} 4.0
```

### Checklist

- [ ] Tests have been added/updated to cover changes in this PR
",appleby,2024-10-21 20:17:55+00:00,['appleby'],2024-10-22 18:43:32+00:00,2024-10-22 17:37:25+00:00,https://github.com/metabase/metabase/pull/48957,"[('backport', 'Automatically create PR on current release branch on merge'), ('.Team/Querying', '')]",[],
2603563665,pull_request,closed,,Dashboard verifications,"Closes https://github.com/metabase/metabase/issues/48954

### Description
Adds Moderation Status to the Dashboard entity in places like get Dashboard, recents and search.

### How to verify

1. Navigate to a dashboard, go to the actions menu and click ""Verify this Dashboard""
2. There should be a verified Icon in the dashboard header
3. navigate to the collections page and you should see a verified icon in the table.
4. Open the command palette. There should be a verified icon next to the dashboard in recents and search

### Demo

_Upload a demo video or before/after screenshots if sensible or remove the section_

### Checklist

- [x] FE Tests have been added/updated to cover changes in this PR
- [x] BE Tests have been added/updated to cover changes in this PR
",npfitz,2024-10-21 20:13:03+00:00,"['escherize', 'npfitz']",2024-11-02 01:39:25+00:00,2024-11-02 01:39:23+00:00,https://github.com/metabase/metabase/pull/48956,"[('no-backport', 'Do not backport this PR to any branch'), ('.Team/AdminWebapp', 'Admin and Webapp team')]","[{'comment_id': 2450845294, 'issue_id': 2603563665, 'author': 'escherize', 'body': 'Searching for verified dashboards should be fixed now:\r\n\r\n## No verified filter:\r\n\r\n<img width=""1060"" alt=""Screenshot 2024-10-31 at 2 39 12\u202fPM"" src=""https://github.com/user-attachments/assets/8cdca938-3208-4fcb-9f58-4868e2b1a2a0"">\r\n\r\n\r\n## Verified only:\r\n\r\n<img width=""1062"" alt=""Screenshot 2024-10-31 at 2 39 15\u202fPM"" src=""https://github.com/user-attachments/assets/9320cfb7-b724-4586-9da4-f08e3d378fe8"">', 'created_at': datetime.datetime(2024, 10, 31, 21, 28, 37, tzinfo=datetime.timezone.utc)}]","escherize (Assginee) on (2024-10-31 21:28:37 UTC): Searching for verified dashboards should be fixed now:

## No verified filter:

<img width=""1060"" alt=""Screenshot 2024-10-31 at 2 39 12 PM"" src=""https://github.com/user-attachments/assets/8cdca938-3208-4fcb-9f58-4868e2b1a2a0"">


## Verified only:

<img width=""1062"" alt=""Screenshot 2024-10-31 at 2 39 15 PM"" src=""https://github.com/user-attachments/assets/9320cfb7-b724-4586-9da4-f08e3d378fe8"">

"
2603554236,pull_request,closed,,"🤖 backported ""Split View into components""",#48929,github-automation-metabase,2024-10-21 20:07:47+00:00,"['oisincoveney', 'github-automation-metabase']",2024-10-21 21:13:58+00:00,2024-10-21 21:13:57+00:00,https://github.com/metabase/metabase/pull/48955,"[('was-backported', 'apply this to PRs that are themselves backports')]",[],
